lengths,returns
550,50.55002630421498
428,35.495912970199264
654,7.876245839830691
491,24.03302898677772
396,37.94506476214122
301,26.27491908539994
153,-7.619530305653826
315,72.47447691870266
97,-63.95809859713951
464,39.580175390650055
345,48.515558161296255
109,-47.608619274818125
320,50.64683914292884
335,52.81498471205284
308,35.4176814107948
413,55.50501666990674
506,20.471448451124544
288,30.698782609918155
339,5.535661717192944
330,55.42958952531574
379,19.124616478540688
201,-7.947245408810488
443,37.512485746861685
395,33.3739156661984
266,72.26827242135757
118,-12.425295764151487
317,42.449452316073874
160,51.87405190895136
357,41.268156703018356
418,39.52621255224896
150,-53.65261320191254
380,42.48575468345423
309,42.755504442665455
485,29.683301034902048
239,76.55955601950224
388,48.021512549161436
333,31.006558755323567
376,25.783118508778887
325,64.96850118885175
300,12.137341879018878
274,35.047376315203294
358,13.358894489601397
369,71.08430597579904
456,41.00735932635841
368,30.20592075627477
189,97.90020040513593
215,42.403393143187884
321,38.536894982899
309,36.182253971369555
412,31.835214670784197
258,1.0921851061638783
331,19.45372078102973
213,1.933944598384013
378,24.98502494254255
197,-9.807389072970299
533,41.9136991720456
384,46.2351905722347
635,23.94308053379429
430,33.38464943180633
754,30.07222878098613
386,47.67663195872965
272,13.850180789121222
364,24.524043183748113
366,36.742607152599525
320,42.20807097106571
749,33.16561520858506
167,-30.64095495180044
237,-14.858929348471609
295,69.00665208816322
359,-23.150540014296503
362,15.857601383995986
281,41.93137925852988
108,-42.666202414095345
805,42.06424282064773
413,28.948408694891864
282,78.26678926677316
322,48.83879301941398
542,29.876622503308973
260,61.21095549037221
105,-105.24951303759869
355,52.92197018822474
473,10.918946433882143
284,46.587445614528264
354,43.851560519125954
174,9.627527764991493
298,55.431178885922925
482,57.3752318702778
314,61.205152023995616
281,65.45106349561335
549,22.091722939873197
330,32.94179952972746
429,35.54168909215277
728,4.210150379652044
85,-96.66450720621339
294,66.64126682877183
777,33.570693000235735
349,49.94473684743284
78,-51.38035204778432
350,24.743273202280335
729,34.11955647319048
207,96.64310779943482
337,21.828699305693604
534,16.813808410197346
304,48.19338171650296
391,11.384644152083892
232,0.375200135375946
695,59.51030499216237
476,12.000885025540823
518,49.40316179343893
208,-10.109896279739768
544,28.377284339733734
276,45.751254385229394
93,-57.86115655665319
401,46.96628770105224
287,69.52253061293341
733,45.97357013583098
327,43.244599590326445
204,79.25062637938062
878,14.789079994742536
369,21.97698449644198
