lengths,returns
157,-79.1507538265238
81,-55.247678623618896
99,-62.653571954573025
76,-52.94133584143497
96,-61.51039211065149
126,-71.5292226726804
93,-60.332219357797435
133,-73.46337502522941
86,-57.440987661134486
77,-53.41192248302062
117,-68.8338918550857
107,-65.5387816652482
121,-70.06196086876682
112,-67.22772425621959
89,-58.70503288661113
103,-64.12517023181076
112,-67.22772425621959
113,-67.55544701365739
101,-63.39676587267702
114,-67.87989254352081
98,-62.27633530764952
72,-51.01097269957947
91,-59.52680273216757
132,-73.19532830831254
135,-73.99145386222735
103,-64.12517023181076
101,-63.39676587267702
90,-59.117982557745016
95,-61.12160819257726
92,-59.931534704845895
99,-62.653571954573025
218,-88.70627450266886
150,-77.63113260213518
88,-58.28791200667791
129,-72.37483323007912
86,-57.440987661134486
108,-65.88339384859572
125,-71.24163906331354
109,-66.22455991010976
103,-64.12517023181076
131,-72.92457404880055
118,-69.14555293653484
90,-59.117982557745016
122,-70.36134126007914
77,-53.41192248302062
106,-65.19068855075575
80,-54.79563497335242
94,-60.72889716421946
99,-62.653571954573025
113,-67.55544701365739
94,-60.72889716421946
86,-57.440987661134486
90,-59.117982557745016
88,-58.28791200667791
94,-60.72889716421946
105,-64.83907934419773
127,-71.8139304459536
92,-59.931534704845895
82,-55.695201837382704
109,-66.22455991010976
79,-54.33902522560851
63,-46.37317747928146
103,-64.12517023181076
127,-71.8139304459536
123,-70.65772784747836
107,-65.5387816652482
98,-62.27633530764952
99,-62.653571954573025
111,-66.89669116789858
87,-57.86657778452314
131,-72.92457404880055
78,-53.87780325819041
135,-73.99145386222735
106,-65.19068855075575
97,-61.89528818954497
101,-63.39676587267702
99,-62.653571954573025
97,-61.89528818954497
129,-72.37483323007912
118,-69.14555293653484
89,-58.70503288661113
99,-62.653571954573025
101,-63.39676587267702
107,-65.5387816652482
95,-61.12160819257726
107,-65.5387816652482
103,-64.12517023181076
166,-80.95385402349717
76,-52.94133584143497
150,-77.63113260213518
110,-66.56231431100866
91,-59.52680273216757
81,-55.247678623618896
91,-59.52680273216757
85,-57.011098647610595
105,-64.83907934419773
83,-56.13824981900888
127,-71.8139304459536
102,-63.762798213950255
119,-69.4540974071695
85,-57.011098647610595
115,-68.20109361808561
157,-79.1507538265238
99,-62.653571954573025
96,-61.51039211065149
83,-56.13824981900888
93,-60.332219357797435
154,-78.51255522939196
95,-61.12160819257726
101,-63.39676587267702
111,-66.89669116789858
83,-56.13824981900888
195,-85.76925122179105
108,-65.88339384859572
115,-68.20109361808561
90,-59.117982557745016
95,-61.12160819257726
110,-66.56231431100866
95,-61.12160819257726
94,-60.72889716421946
123,-70.65772784747836
77,-53.41192248302062
94,-60.72889716421946
82,-55.695201837382704
130,-72.65108489777833
77,-53.41192248302062
99,-62.653571954573025
153,-78.29551033271916
112,-67.22772425621959
100,-63.027036235027296
103,-64.12517023181076
103,-64.12517023181076
120,-69.7595564330978
72,-51.01097269957947
81,-55.247678623618896
134,-73.72874127497711
154,-78.51255522939196
96,-61.51039211065149
95,-61.12160819257726
152,-78.07627306335269
163,-80.37084859769739
91,-59.52680273216757
91,-59.52680273216757
70,-50.016297010080066
125,-71.24163906331354
88,-58.28791200667791
166,-80.95385402349717
83,-56.13824981900888
86,-57.440987661134486
108,-65.88339384859572
94,-60.72889716421946
110,-66.56231431100866
242,-91.12676674846979
91,-59.52680273216757
97,-61.89528818954497
114,-67.87989254352081
95,-61.12160819257726
82,-55.695201837382704
82,-55.695201837382704
85,-57.011098647610595
114,-67.87989254352081
79,-54.33902522560851
104,-64.48391852949266
78,-53.87780325819041
93,-60.332219357797435
117,-68.8338918550857
96,-61.51039211065149
77,-53.41192248302062
79,-54.33902522560851
97,-61.89528818954497
80,-54.79563497335242
97,-61.89528818954497
101,-63.39676587267702
89,-58.70503288661113
93,-60.332219357797435
92,-59.931534704845895
122,-70.36134126007914
82,-55.695201837382704
91,-59.52680273216757
71,-50.51613403997926
118,-69.14555293653484
101,-63.39676587267702
86,-57.440987661134486
106,-65.19068855075575
82,-55.695201837382704
304,-95.2415669523525
99,-62.653571954573025
110,-66.56231431100866
94,-60.72889716421946
89,-58.70503288661113
82,-55.695201837382704
97,-61.89528818954497
121,-70.06196086876682
148,-77.17695398646586
109,-66.22455991010976
90,-59.117982557745016
78,-53.87780325819041
143,-76.0007520415865
92,-59.931534704845895
138,-74.76393369106533
87,-57.86657778452314
113,-67.55544701365739
110,-66.56231431100866
73,-51.500862972583676
120,-69.7595564330978
100,-63.027036235027296
90,-59.117982557745016
124,-70.95115056900357
90,-59.117982557745016
128,-72.09579114149406
180,-83.45374043352643
130,-72.65108489777833
89,-58.70503288661113
119,-69.4540974071695
94,-60.72889716421946
79,-54.33902522560851
96,-61.51039211065149
92,-59.931534704845895
84,-56.576867320818785
85,-57.011098647610595
94,-60.72889716421946
96,-61.51039211065149
121,-70.06196086876682
109,-66.22455991010976
99,-62.653571954573025
89,-58.70503288661113
120,-69.7595564330978
93,-60.332219357797435
88,-58.28791200667791
85,-57.011098647610595
88,-58.28791200667791
101,-63.39676587267702
101,-63.39676587267702
103,-64.12517023181076
79,-54.33902522560851
91,-59.52680273216757
108,-65.88339384859572
119,-69.4540974071695
128,-72.09579114149406
93,-60.332219357797435
100,-63.027036235027296
119,-69.4540974071695
